,channel,allocated_revenue,cost
4165,Email,3.519357833962705,3.951689035061344
4166,Email,7.03871566792541,1.496721691166417
4167,Direct,14.07743133585082,2.9191130712359117
4168,Direct,28.15486267170164,4.1562444873461235
4169,Email,56.30972534340328,4.028724978352208
4170,Organic,25.116460170352305,3.6130186063812375
4171,Email,50.23292034070461,1.7578604891031109
4172,Direct,0.3333333333333333,1.5000924164641538
4173,Display Ads,0.6666666666666666,1.9860256069984694
4174,Organic,2.1053484405762544,2.0521097720237864
4175,Display Ads,4.210696881152509,4.417401182701387
4176,Search,8.421393762305017,4.607884279665784
4177,Social Media,16.842787524610035,3.0279525466036055
4178,Search,33.68557504922007,3.977074700416639
4179,Email,67.37115009844014,2.5773459613063663
4180,Search,134.74230019688028,4.046720582567271
4181,Organic,1.9658724745878522,3.2488821269191925
4182,Display Ads,3.9317449491757044,3.538203171483172
4183,Social Media,7.863489898351409,4.326580000902815
4184,Display Ads,15.726979796702818,2.5378481957244095
4185,Email,31.453959593405635,1.8536655369179904
4186,Organic,62.90791918681127,3.7425235529001135
4187,Search,125.81583837362254,4.303337661752178
4188,Search,24.76511150614709,4.525623250478639
4189,Search,49.53022301229418,1.3733475126206942
4190,Social Media,99.06044602458836,4.34991843447309
4191,Display Ads,198.12089204917672,1.0082857167416304
4192,Organic,11.684708977634259,4.929112800391518
4193,Display Ads,23.369417955268517,1.4778240930962898
4194,Social Media,46.738835910537034,3.3719322210666722
4195,Display Ads,93.47767182107407,4.8437074211613
4196,Search,186.95534364214814,4.0197804263878245
4197,Organic,7.889226944292431,1.5797865851303725
4198,Organic,15.778453888584862,3.1754053181097714
4199,Organic,31.556907777169723,1.846864099732533
4200,Direct,63.113815554339446,3.337683437906035
4201,Search,0.015873015873015872,2.3654616598840144
4202,Organic,0.031746031746031744,2.768165886092988
4203,Email,0.06349206349206349,2.278425733257915
4204,Direct,0.12698412698412698,4.052936943582582
4205,Search,0.25396825396825395,3.09937872865554
4206,Email,0.5079365079365079,4.720865986990915
4207,Email,2.085587421925292,1.6901701030544372
4208,Search,4.171174843850584,3.2398306483400465
4209,Direct,8.342349687701168,2.5117023721307246
4210,Social Media,16.684699375402335,1.5424522308724073
4211,Organic,33.36939875080467,4.60077023136831
4212,Direct,66.73879750160934,1.5836054788401341
4213,Search,133.47759500321868,3.3350311300179674
4214,Direct,7.4547833082486825,1.7841054481835905
4215,Social Media,14.909566616497365,4.135277783130745
4216,Display Ads,29.81913323299473,3.404675480962997
4217,Organic,59.63826646598946,2.7485873510406136
4218,Social Media,119.27653293197892,4.2452691733376575
4219,Email,238.55306586395784,4.367850552151647
4220,Display Ads,0.3333333333333333,2.6896525464225913
4221,Direct,0.6666666666666666,1.04426019152816
4222,Search,10.928682362939474,4.051618336106083
4223,Display Ads,21.85736472587895,3.734271316352549
4224,Display Ads,43.7147294517579,2.362270994442312
4225,Display Ads,87.4294589035158,2.6298783990356234
4226,Email,174.8589178070316,3.263642828416975
4227,Display Ads,17.035465797950465,4.142097426871322
4228,Direct,34.07093159590093,1.1989634546371994
4229,Direct,68.14186319180186,2.9764062187591245
4230,Organic,0.14285714285714285,3.301123566348367
4231,Email,0.2857142857142857,1.8451137079220574
4232,Search,0.5714285714285714,3.3835868496353356
4233,Email,0.3333333333333333,2.7511483852254157
4234,Email,0.6666666666666666,3.321883397542585
4235,Email,18.457469772114464,1.3673714728199542
4236,Social Media,36.91493954422893,2.027572913403574
4237,Email,7.460232790823827,1.317375775151433
4238,Organic,14.920465581647655,4.968990410566063
4239,Direct,29.84093116329531,3.148298046085996
4240,Display Ads,59.68186232659062,4.772771559618835
4241,Display Ads,63.89335412136442,1.1647251046350071
4242,Display Ads,127.78670824272884,1.1387687399391107
4243,Search,255.57341648545767,1.3996546607343783
4244,Search,0.14285714285714285,3.0947683559769112
4245,Display Ads,0.2857142857142857,2.322490271480821
4246,Email,0.5714285714285714,1.6786266519651618
4247,Organic,1.7582498375795454,4.80018523225551
4248,Display Ads,3.516499675159091,1.1933640017343032
4249,Organic,7.032999350318182,2.3537389859226288
4250,Organic,14.065998700636364,2.6034960506772626
4251,Search,28.131997401272727,1.4047657054798077
4252,Direct,56.263994802545454,1.447075230426809
4253,Email,55.42910480985672,1.0877816843765125
4254,Display Ads,110.85820961971343,4.549554504394063
4255,Organic,163.90146697904072,2.013219484266684
4256,Display Ads,327.80293395808144,3.209451407334105
4257,Direct,2.617244007038061,3.1589962355313483
4258,Search,5.234488014076122,4.908059414220142
4259,Search,10.468976028152245,3.836719582698988
4260,Organic,20.93795205630449,2.0825711511040157
4261,Search,41.87590411260898,2.486433817802694
4262,Search,1.3231705860498162,2.860690280496152
4263,Search,2.6463411720996324,3.7882771094879266
4264,Organic,5.292682344199265,3.2394890229302935
4265,Email,10.58536468839853,2.5507544295276334
4266,Direct,21.17072937679706,1.090619451013208
4267,Email,42.34145875359412,3.770869550754996
4268,Direct,84.68291750718824,2.214444134791035
4269,Search,11.978841447600093,3.387167921168379
4270,Search,23.957682895200186,1.9728062879702373
4271,Search,47.91536579040037,4.27148697555835
4272,Display Ads,95.83073158080074,4.017448783311649
4273,Direct,191.6614631616015,1.9462811339569392
4274,Organic,14.85443390787017,1.5786285939527924
4275,Search,29.70886781574034,1.9714076018404656
4276,Organic,59.41773563148068,4.736193049255782
4277,Display Ads,118.83547126296136,4.396067437679301
4278,Email,237.67094252592273,2.511927146567812
4279,Search,1.9457158929395855,2.7278758832324463
4280,Organic,3.891431785879171,4.310304183191488
4281,Search,7.782863571758342,1.4062703742719886
4282,Organic,15.565727143516684,4.754680881611575
4283,Direct,31.131454287033367,1.5708006983687461
4284,Social Media,62.262908574066735,2.488998222482286
4285,Social Media,2.4787566569977684,2.1131229744884488
4286,Display Ads,4.957513313995537,1.0841302602598195
4287,Display Ads,9.915026627991073,3.3735866357030853
4288,Display Ads,19.830053255982147,4.436784847476423
4289,Social Media,39.660106511964294,2.511991684550443
4290,Organic,20.623537291033927,4.338193197284036
4291,Search,41.24707458206785,2.5782510901500615
4292,Organic,82.4941491641357,1.3768982878985065
4293,Email,23.89634807547102,4.774874989416176
4294,Search,47.79269615094204,1.8661613984009446
4295,Display Ads,95.58539230188408,4.855066003036131
4296,Social Media,191.17078460376817,2.2140467985100565
4297,Display Ads,1.4217333760777748,4.11983902128543
4298,Direct,2.8434667521555497,4.973996984672269
4299,Email,5.686933504311099,1.1815898960844233
4300,Social Media,11.373867008622199,2.4263743210313535
4301,Organic,22.747734017244397,4.611215188668571
4302,Search,45.495468034488795,1.7059886592171747
4303,Social Media,90.99093606897759,1.343798355763894
4304,Organic,13.52804085534049,2.509705672775184
4305,Social Media,27.05608171068098,4.963445819954462
4306,Direct,54.11216342136196,2.1680084117682945
4307,Organic,108.22432684272393,3.2678877380162206
4308,Email,1.8816498189335225,3.2805482518664504
4309,Search,3.763299637867045,3.754807134779526
4310,Organic,7.52659927573409,1.6216485474038609
4311,Organic,15.05319855146818,3.155155908644618
4312,Email,30.10639710293636,3.6183521174753266
4313,Email,60.21279420587272,4.046535961790648
4314,Search,120.42558841174544,3.4015026405463717
4315,Display Ads,2.5882784800757435,1.4444727682574445
4316,Organic,5.176556960151487,3.642939068686991
4317,Search,10.353113920302974,3.9217048544383455
4318,Email,20.706227840605948,2.410351975485405
4319,Email,41.412455681211895,2.2371202686390883
4320,Organic,82.82491136242379,4.960076088094535
4321,Organic,165.64982272484758,3.619289959436738
4322,Email,6.528513291364173,3.1234362668574875
4323,Social Media,13.057026582728346,3.778133064603958
4324,Direct,26.114053165456692,4.577144601261797
4325,Organic,52.228106330913384,3.300188023218107
4326,Display Ads,104.45621266182677,2.682655904540188
4327,Direct,11.798696568175638,1.6182804155635115
4328,Display Ads,23.597393136351275,2.1789456048395595
4329,Email,47.19478627270255,4.837246355493792
4330,Search,0.3333333333333333,3.6846005890218043
4331,Direct,0.6666666666666666,2.832800889383258
4332,Search,0.3333333333333333,3.9148358949818944
4333,Display Ads,0.6666666666666666,3.58859588069306
4334,Social Media,100.03003711848353,2.9215485098851564
4335,Direct,200.06007423696707,1.678505667053002
4336,Organic,13.679393933266594,4.986816306026199
4337,Social Media,27.358787866533188,3.405669766141459
4338,Display Ads,54.717575733066376,1.5360627239437235
4339,Organic,109.43515146613275,2.339867071104177
4340,Email,23.421913144417875,1.95409619076597
4341,Direct,46.84382628883575,4.634859456300285
4342,Social Media,93.6876525776715,4.3703959396692875
4343,Display Ads,187.375305155343,1.678344279749727
4344,Search,4.635656397771823,1.2483657976823248
4345,Display Ads,9.271312795543645,3.3373184712622086
4346,Display Ads,18.54262559108729,2.517843368947419
4347,Display Ads,37.08525118217458,3.728661264701015
4348,Social Media,74.17050236434916,1.2056178646258418
4349,Social Media,148.34100472869832,3.2047046044048457
4350,Search,0.14285714285714285,1.6373199608077509
4351,Organic,0.2857142857142857,3.690843373403295
4352,Direct,0.5714285714285714,2.3934294671567518
4353,Display Ads,93.99634910658202,4.479610854430005
4354,Direct,187.99269821316403,1.8301210140454391
4355,Social Media,6.5115505448981015,4.691020475890044
4356,Direct,13.023101089796203,3.6496516505855308
4357,Email,26.046202179592406,3.4927666289103882
4358,Direct,52.09240435918481,3.0207911591022203
4359,Organic,104.18480871836962,1.2442395725173205
4360,Organic,208.36961743673925,4.222537056824832
4361,Display Ads,3.0480400916465973,3.865407493388399
4362,Organic,6.096080183293195,4.494999411084741
4363,Social Media,12.19216036658639,2.5253727889981983
4364,Email,24.38432073317278,4.166187914506487
4365,Organic,48.76864146634556,4.441148737958375
4366,Organic,97.53728293269111,3.575494135167558
4367,Email,195.07456586538223,2.8571942827868133
4368,Organic,3.889415909475448,4.86002852858549
4369,Direct,7.778831818950896,2.896367635642264
4370,Social Media,15.557663637901792,3.141415063679312
4371,Display Ads,31.115327275803583,1.947763724412411
4372,Direct,62.23065455160717,4.412223805385301
4373,Direct,124.46130910321433,2.401109944718342
4374,Email,248.92261820642867,2.54601329035635
4375,Search,5.933503991954781,3.197840751628667
4376,Email,11.867007983909563,4.034955320295261
4377,Direct,23.734015967819126,1.9789777608114951
4378,Social Media,47.46803193563825,4.709432191631237
4379,Direct,94.9360638712765,2.3067152793570362
4380,Social Media,189.872127742553,2.418416215035057
4381,Email,7.104184604403023,1.7711337049136304
4382,Organic,14.208369208806046,3.4396187614961073
4383,Direct,28.41673841761209,1.41033672345098
4384,Search,56.83347683522418,1.8807750620909887
4385,Display Ads,6.217561488852735,1.5084924811501415
4386,Social Media,12.43512297770547,4.6391993074973765
4387,Search,24.87024595541094,4.387698566132519
4388,Search,49.74049191082188,4.631539838907307
4389,Direct,99.48098382164376,4.206366910929868
4390,Social Media,198.96196764328752,2.0096497140950667
4391,Social Media,66.74541369036886,2.2995408661837224
4392,Search,133.49082738073773,2.43119484959648
4393,Organic,3.5477544201018345,1.9315089863384896
4394,Direct,7.095508840203669,3.9487519385570797
4395,Search,14.191017680407338,4.961678712934996
4396,Direct,28.382035360814676,4.953490855439245
4397,Organic,56.76407072162935,2.540766320712977
4398,Social Media,113.5281414432587,3.824920739917174
4399,Email,227.0562828865174,2.5348799626371683
4400,Display Ads,8.036796249589823,3.630650017709533
4401,Social Media,16.073592499179647,4.407951383565602
4402,Search,32.14718499835929,2.4985747582655895
4403,Email,64.29436999671859,3.4879193778344013
4404,Display Ads,128.58873999343717,4.56758928345854
4405,Social Media,2.8576063884440597,1.970417581656624
4406,Direct,5.715212776888119,1.4349961470331634
4407,Direct,11.430425553776239,2.412486966292656
4408,Direct,22.860851107552477,1.3087726393790589
4409,Search,45.721702215104955,2.7014255567095846
4410,Social Media,91.44340443020991,2.966388306772104
4411,Search,182.88680886041982,4.923010939433332
4412,Organic,15.23860759953815,3.136869162403183
4413,Display Ads,30.4772151990763,4.001163576534076
4414,Search,60.9544303981526,2.1026403644988796
4415,Organic,121.9088607963052,1.9002014981562674
4416,Social Media,243.8177215926104,1.963320030580904
4417,Social Media,11.02484824975756,1.5761750129182972
4418,Search,22.04969649951512,2.8547435948108073
4419,Social Media,44.09939299903024,2.252317698448459
4420,Search,88.19878599806049,3.871749776918534
4421,Search,176.39757199612097,4.739345880644205
4422,Search,45.44519511820991,2.3973162535628156
4423,Direct,90.89039023641982,3.0262330890727696
4424,Organic,181.78078047283964,4.241562551302523
4425,Direct,1.2223593466812688,1.6432477131577574
4426,Social Media,2.4447186933625376,2.759286875737574
4427,Direct,4.889437386725075,1.5167994120017267
4428,Search,9.77887477345015,1.5609664780083077
4429,Organic,19.5577495469003,1.532201591345229
4430,Organic,39.1154990938006,2.302231348337431
4431,Email,3.6491962513615563,2.2305319397785044
4432,Organic,7.298392502723113,3.882352217885008
4433,Direct,14.596785005446225,4.628147877673353
4434,Direct,29.19357001089245,4.18296072349408
4435,Display Ads,58.3871400217849,3.987528096590086
4436,Display Ads,60.478522123023495,1.7743295619676536
4437,Social Media,120.95704424604699,4.488590515677862
4438,Search,68.95283486402866,3.5555661026416865
4439,Organic,137.90566972805732,4.653196457823009
4440,Organic,275.81133945611464,2.465283511438529
4441,Display Ads,21.42887851337416,2.9736228453179785
4442,Organic,42.85775702674832,4.537747534908121
4443,Email,85.71551405349663,2.003131399006385
4444,Email,171.43102810699327,4.96789959952133
4445,Display Ads,36.908330909477264,4.3994503856021705
4446,Display Ads,73.81666181895453,3.9797237876892497
4447,Organic,147.63332363790906,2.7226785958927007
4448,Organic,3.697526637089204,1.2257213726822482
4449,Direct,7.395053274178408,4.386442381490623
4450,Display Ads,14.790106548356816,1.4162152161997716
4451,Organic,29.58021309671363,2.830797572768416
4452,Organic,59.16042619342726,1.447860780574754
4453,Search,118.32085238685453,1.2130832796841307
4454,Organic,236.64170477370905,1.2911220073388923
4455,Display Ads,26.391019563092204,4.726972934802943
4456,Search,52.78203912618441,2.1965789742916146
4457,Email,105.56407825236882,1.6004755256959133
4458,Direct,211.12815650473763,3.8395771968762245
4459,Direct,41.31106503752718,3.070154064294986
4460,Social Media,82.62213007505436,1.0174331647916222
4461,Email,165.24426015010872,3.7243154290189358
4462,Social Media,0.3333333333333333,1.8105251375491087
4463,Direct,0.6666666666666666,3.5323275988212064
4464,Display Ads,151.84004884905102,2.080485096452082
4465,Display Ads,303.68009769810203,1.0330226654853778
0,Email,40.510343951542254,1.0563192908603378
1,Display Ads,106.9506712733745,4.160702162124823
2,Display Ads,24.209409307144,3.604308102007778
3,Search,127.38009401629674,2.7978026965528136
4,Email,22.83830878089903,3.675365010654429
5,Search,22.31684142578575,1.9682210860460017
6,Search,7.665206276409764,1.9505501759695987
7,Direct,19.122412528201703,4.933692563579372
8,Direct,25.830373184773016,4.193380499938204
9,Email,17.24556380191503,3.7832512271635275
10,Display Ads,28.03126430464559,1.8809641902621932
11,Display Ads,18.491896700776795,3.5818891836286713
12,Email,29.93020386083567,4.8157143080103495
13,Organic,26.923910365664447,1.0618264661154697
14,Organic,7.249723459049594,4.343920482048823
15,Email,19.621123798930157,1.693177280283383
16,Email,13.581069504470705,3.196906658824482
17,Email,18.926626949946503,3.5530823753734015
18,Organic,20.833244380653554,2.742691594711564
19,Organic,13.022769175033435,3.264148841976305
20,Organic,21.394120559005792,1.4124954753437304
21,Email,16.225932383893888,4.305829864430967
22,Direct,10.275632338167027,2.5568067149366525
23,Search,26.890414215330715,1.3651467071445342
24,Email,138.4256610643712,4.983325500117482
25,Direct,119.30786971052412,3.948402823372077
26,Display Ads,67.2646527374049,1.2314555910308296
27,Direct,97.23525229618734,2.342640259187853
28,Social Media,51.33658275848643,2.5530735359594887
29,Organic,40.336271217557695,4.2201786700774475
30,Direct,40.16829975513265,2.402350235226388
31,Social Media,41.23709854942358,2.7498996880949163
32,Social Media,25.333075526572827,2.8036417896644177
33,Search,22.559358805497197,4.44945483498698
34,Email,16.62538920805768,2.3099894087116586
35,Search,6.014343554049078,3.3743698142161946
36,Search,8.143350408554554,2.993768795716229
37,Search,11.322370144537043,3.2309690638017496
38,Email,11.800125532354278,2.135103623194898
39,Direct,17.654844642834487,3.2831132186756475
40,Direct,20.808899651709087,1.559089506505158
41,Email,112.61665254304597,1.654623771462818
42,Organic,38.8866760691498,3.6607888827848005
43,Social Media,133.18485350774907,4.508802163252433
44,Organic,0.8196756561241988,4.0849866740789516
45,Social Media,0.18032434387580115,3.9457769424988913
46,Display Ads,0.48236280773120754,4.5897216392755364
47,Social Media,0.5176371922687925,4.915725742463845
48,Email,83.82766291545084,4.318967214828806
49,Organic,19.823292397452015,2.0547352105384658
50,Direct,136.9037424359684,3.4020674417346135
51,Social Media,129.86502714982026,1.7223013805093341
52,Organic,108.50102821324143,1.1357839143431954
53,Email,72.95711837893992,1.9266868055337736
54,Search,81.0235459699898,3.4309471795154365
55,Organic,19.761999450075773,1.706112128022033
56,Social Media,12.623356427832997,4.118337894267013
57,Direct,77.85957100956023,4.876410520563246
58,Email,53.73793741540972,4.979631290585742
59,Search,16.393975547652268,1.3363928978719386
60,Display Ads,152.40472238445506,1.4633754271210306
61,Social Media,103.96374901134828,4.274717681999367
62,Direct,55.03690433960393,3.165066314704441
63,Social Media,63.20329756861611,1.7179892936953336
64,Organic,29.80582759160685,1.6950139012302672
65,Search,68.24010936988135,1.0049273406657036
66,Email,54.01308779056879,2.7212235795978508
67,Direct,25.31059197510832,1.2568357483005363
68,Direct,32.857903580688614,4.190236402548752
69,Display Ads,82.36061662433579,1.0464821596324025
70,Direct,49.878424999032426,4.8991726485871325
71,Display Ads,21.668701941529726,3.7209129697251653
72,Organic,59.56165267100422,2.0307315540448547
73,Organic,44.274687780931664,4.376681795876788
74,Search,38.28942004680248,4.4730851220530345
75,Search,44.71384142426205,2.0789984460679585
76,Social Media,16.07746438129163,4.746422769179846
77,Organic,51.58881921777635,2.808796113133741
78,Display Ads,40.28484628952684,3.177956391843398
79,Email,36.37117179402602,2.4658461394855915
80,Organic,40.6777323303601,2.7947744904901226
81,Email,54.35478791786332,1.909078509052606
82,Social Media,57.77885364950627,3.672851194220065
83,Social Media,72.03648733550148,2.5191431207169193
84,Social Media,105.26975305990949,4.600092493592045
85,Email,77.62919104032927,2.20824200733918
86,Display Ads,214.67060307263932,3.670199597165882
87,Email,43.37528115462831,1.3867057985868785
88,Email,143.7043143030135,2.3902860969559283
89,Search,168.26250672915995,4.708711277917811
90,Search,15.585012840685598,1.3198615774372078
91,Search,68.15086913650028,3.377163002247099
92,Direct,62.47336845860622,1.4226587370469757
93,Direct,7.052414081403609,3.4783518195913183
94,Search,30.116661191920986,1.2453985084426726
95,Display Ads,19.167816946782377,1.2326551820219032
96,Search,111.97993591472856,3.5488059072331217
97,Social Media,62.43045394135847,3.5466787286688293
98,Email,22.308997276832923,4.5298377618244
99,Organic,106.49105416631096,2.773092349774473
100,Direct,22.102331871573526,3.2312529020442797
101,Search,3.8255898090136764,3.1801076755877533
102,Display Ads,8.822347216132977,1.1726949431880467
103,Social Media,5.079816772225791,3.903919639941182
104,Display Ads,24.957707817329236,3.023410771807316
105,Search,19.570085474235125,4.032740044306149
106,Email,0.43455150941574544,2.485688007492183
107,Email,0.5654484905842546,4.066354095886574
108,Social Media,309.5669372757423,4.853577736854202
109,Organic,59.95263812731866,4.150852062110834
110,Display Ads,16.46899274314066,1.8150658365107564
111,Social Media,6.1185627880334374,4.171417676135357
112,Search,11.558851259775459,4.191656638463576
113,Direct,19.211622694384392,2.790411761280868
114,Direct,26.973116232884855,3.453892554556705
115,Organic,30.33984493755934,1.6754168267107445
116,Direct,7.510668010052199,1.133534407145525
117,Display Ads,20.97741808206257,1.8621194751653274
118,Organic,3.7590900643621503,2.6332253710378044
119,Search,27.337742645374355,1.931052588405155
120,Email,23.43389005940228,4.59538955272099
121,Display Ads,26.52731910680869,1.0007535982263276
122,Display Ads,5.7858169818806795,2.5180116134988744
123,Display Ads,40.565473522018024,1.526773753888154
124,Search,57.683177704055346,4.883064825899131
125,Search,123.55956631097567,2.8915885312436194
126,Email,71.85364151772933,2.6278876385370555
127,Direct,42.53914892181846,1.1590638599542782
128,Direct,18.244546571773604,1.9554266416077106
129,Social Media,126.00384877331231,2.8918853843820407
130,Display Ads,125.40490270442581,3.544384185638169
131,Direct,40.07861449653536,4.49479437386538
132,Search,132.32787812957187,4.609813229143366
133,Direct,166.09774950060563,1.5685484951738307
134,Social Media,67.6255436015283,2.481587945101226
135,Search,28.427889072782314,2.7765108526630065
136,Social Media,130.53793002688627,4.922957374333718
137,Social Media,86.50769119903295,4.058111178618871
138,Search,143.15340609110856,1.8018980621136111
139,Search,0.7871964523184404,4.213930973187539
140,Direct,0.2128035476815596,4.624444008529988
141,Social Media,36.75691970293702,3.852184202537275
142,Organic,43.174936497785026,4.044151161003132
143,Email,115.63805179727736,2.1922088345577726
144,Organic,86.15612282552058,3.5765968859036636
145,Social Media,31.717301039350247,4.827199261937144
146,Search,143.50565774032296,2.830798420637176
147,Search,126.9642324401469,1.0054145028618726
148,Display Ads,130.53005575266073,4.896777775265429
149,Display Ads,22.713825531474644,4.31905248115058
150,Direct,217.03332012331134,2.8358539175091946
151,Social Media,224.6927403494629,1.8558281547529476
152,Display Ads,33.386925262637526,4.0351050150293
153,Display Ads,15.802028985092836,4.576377210133003
154,Social Media,62.21431116081962,4.052433454405233
155,Organic,29.813474986732796,3.055417856827071
156,Email,12.579187925513414,4.731699450278688
157,Social Media,35.9039659739156,1.392939968756322
158,Direct,14.164308401897737,2.143033298370824
159,Email,31.49443569060973,1.2884443717177407
160,Direct,19.177350240208654,4.92819814806385
161,Search,30.94229373242951,1.464763826101784
162,Display Ads,35.44134432447152,1.4054915902126366
163,Organic,17.253133888350213,2.728075710378024
164,Email,4.8470710384492275,3.07480397752238
165,Direct,0.511119162900394,3.971299899625265
166,Social Media,0.4888808370996059,1.3372052584454015
167,Email,0.671574635628005,1.4475224661964954
168,Organic,0.32842536437199504,4.770125230080467
169,Direct,93.62230564829086,1.8782156929192078
170,Search,168.85187889349413,3.2275137726883836
171,Email,133.50843890675088,3.7159139721521677
172,Display Ads,0.15676978285450335,2.4901330950382032
173,Display Ads,0.7078266928791475,2.8569540789568997
174,Search,0.1354035242663492,3.835062620916617
175,Search,8.852155866647065,1.1245963711735643
176,Direct,4.897162990042282,4.553856439691683
177,Organic,25.068026042302872,3.6673895652226323
178,Direct,18.26772393238698,4.552472755736144
179,Email,87.77589910822086,3.5945558270752622
180,Social Media,77.36772396105223,3.5437613073068435
181,Search,60.9993613739493,3.8205565822822534
182,Direct,80.27726302850317,4.349468319080603
183,Direct,19.953891667214997,4.116410345583147
184,Display Ads,94.21154393791633,2.819489771211473
185,Search,47.379460748651304,4.592952255812941
186,Social Media,66.84552296149151,4.946916406003394
187,Direct,87.7485992425448,3.8267021347107995
188,Direct,134.78169736186103,2.9139844650238476
189,Social Media,90.83792693876285,2.246759314060166
190,Social Media,30.633966553683646,2.0529893860720447
191,Organic,35.546751979769844,4.170379252836539
192,Search,23.596962708570317,1.6081942696979672
193,Email,32.20105079424521,1.375106105028066
194,Social Media,16.849192438500616,1.160236476202778
195,Social Media,47.704583330655296,4.539420470784018
196,Search,30.13002967949658,2.126464168422527
197,Social Media,36.998263190299944,3.864199892968578
198,Email,29.899756115219688,4.960435384347463
199,Social Media,25.41105469828492,1.3157576117862222
200,Display Ads,62.71450575561303,2.373546808710577
201,Email,68.32566141509484,4.755985688343911
202,Direct,16.02408245172667,4.58279185279749
203,Social Media,41.80424061040364,3.4677761095380077
204,Display Ads,31.644324890158355,4.49243537105691
205,Display Ads,41.69360463713323,2.419590733946216
206,Organic,24.96755396857586,3.632639297190294
207,Direct,11.376887615370128,1.116620744088356
208,Direct,10.386565088202708,1.6728146230660728
209,Organic,31.899331509683783,1.925522545507392
210,Display Ads,14.506283546904735,1.8817840169816757
211,Social Media,0.05551674807836303,2.6800162963256198
212,Display Ads,0.17300541891866753,3.924629377819669
213,Direct,0.3064377612932432,2.2257312908134863
214,Social Media,0.2400981217775154,3.2648600630104663
215,Direct,0.22494194993221098,3.141471764726605
216,Display Ads,79.38088218705809,3.4775598774660077
217,Search,40.37182367951658,2.3211386700083376
218,Email,44.301384695344936,1.8061135120252514
219,Organic,39.15397353808454,4.293092850720121
220,Organic,64.48941515792737,3.094402188610447
221,Search,10.951849901093855,2.968929260729633
222,Email,55.26280458533174,4.061453455432163
223,Organic,114.88041480627292,2.2315455280649976
224,Organic,89.81931773642168,3.3247816948838262
225,Organic,43.511786877180874,4.697148283178645
226,Display Ads,37.87229524163347,4.069995322362821
227,Search,70.4841714881739,4.186034078894833
228,Display Ads,39.09409720670789,3.2042038131797295
229,Social Media,27.87539533865103,2.192302602099291
230,Organic,82.99256924225011,3.6076034622498425
231,Display Ads,88.61625299920846,1.2667755256217954
232,Search,47.93258921059282,1.1523452023972771
233,Search,30.497249815858204,1.8596661255468767
234,Direct,45.2543415966228,3.3079264496707275
235,Organic,34.82771872265805,3.1611155727496842
236,Direct,30.335101344461677,3.5258351703320825
237,Email,51.266804213803766,2.656564272862665
238,Direct,25.40223720054101,1.881950557658997
239,Email,62.894802600697474,4.278438212263199
240,Social Media,93.95572762470346,1.4494579277959425
241,Search,21.902287137826377,3.5109816595893455
242,Display Ads,113.75687264362764,1.9626820590286123
243,Direct,127.79807804333853,1.8986295905670665
244,Email,88.37688515040583,4.912882674106234
245,Direct,36.44120833158266,3.9234813831046416
246,Email,61.92129971398912,3.085508085894965
247,Direct,98.65291578135363,1.090258046821389
248,Search,30.49270386590069,4.56263382184737
249,Social Media,96.67276883387177,2.7186934534205918
250,Direct,134.1422696355491,2.309683834933792
251,Search,0.6924849326102949,2.5931221963562177
252,Search,0.3075150673897052,4.6860535676296715
253,Search,134.93222033575742,3.788096664017198
254,Email,96.6449444673752,1.4503618661167779
255,Social Media,42.51115346023156,4.671363532374212
256,Direct,65.92711891743009,4.0010431763492615
257,Email,96.42930126539248,2.808809916414155
258,Social Media,136.3190730874284,4.345683691942558
259,Display Ads,27.463849766488437,4.552765398645216
260,Search,0.34176143032658224,2.3717186510367836
261,Search,0.0742143962798659,3.3031434510976463
262,Display Ads,0.0907433948120097,2.441576160216445
263,Organic,0.2707957427222723,3.1819613619793428
264,Direct,0.2224850358592699,1.9263960990555957
265,Email,115.79304165621558,2.5219275419721434
266,Display Ads,145.24402473512887,2.583110718641723
267,Social Media,46.963320876044605,3.847111779963798
268,Email,183.02164107554793,1.4964294708551096
269,Search,147.86992982349975,1.7351386604316046
270,Email,52.105595970037285,3.258559431584808
271,Email,34.429780980672575,3.0688377107741176
272,Social Media,35.87962024437541,2.1601761127119463
273,Social Media,42.02201884443995,1.679036805571306
274,Search,50.092122842129505,1.4531984175930708
275,Social Media,49.5194569480973,1.6583970947982989
276,Display Ads,18.337882733340667,1.94235291297871
277,Organic,29.617821189629385,2.1310618282403944
278,Search,61.85882434056113,3.5711096539197116
279,Search,63.139564978912766,1.9560581386637734
280,Organic,31.67297293800719,4.402016913314388
281,Display Ads,61.46017586919315,3.6143470801776796
282,Social Media,50.34449627358812,2.956909018999677
283,Social Media,0.13196207906779106,4.564560367174037
284,Social Media,0.10964126129652074,4.934846332836607
285,Display Ads,0.18959685260602396,3.8818269658510247
286,Direct,0.08852953605020791,1.3168526000334833
287,Email,0.2653965695393146,1.7551761110937778
288,Search,0.2148737014401418,2.828238637063105
289,Display Ads,111.5030575349407,4.407383703355551
290,Display Ads,43.457954997129114,4.582905422060458
291,Search,54.13567243448038,2.93669212865363
292,Organic,96.45878671299687,2.3682777386302214
293,Search,0.23118757523964376,3.480939395844482
294,Social Media,0.0920435781430562,3.8614564609155586
295,Search,0.12621639540510032,3.8896455378541783
296,Email,0.12773652443087122,1.5572779295121855
297,Direct,0.4228159267813286,2.673383229975032
298,Organic,28.676610288703866,1.3410733664467096
299,Organic,107.6448731925692,2.186150358481048
